date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2025-03-01,Ad. Demirspor,Bodrumspor,0,0,Super Lig,,Turkey,False
2025-03-01,Beşiktaş,Kayserispor,2,0,Super Lig,,Turkey,False
2025-03-02,Fenerbahçe,Antalyaspor,3,0,Super Lig,,Turkey,False
2025-03-02,Kasımpaşa,Galatasaray,3,3,Super Lig,,Turkey,False
2025-03-02,Rizespor,Alanyaspor,3,1,Super Lig,,Turkey,False
2025-03-03,Başakşehir,Sivasspor,1,0,Super Lig,,Turkey,False
2025-03-03,Gaziantep,Eyüpspor,3,1,Super Lig,,Turkey,False
2025-03-03,Göztepe,Samsunspor,2,2,Super Lig,,Turkey,False
2025-03-03,Konyaspor,Trabzonspor,1,0,Super Lig,,Turkey,False
2025-03-07,Bodrumspor,Kasımpaşa,1,0,Super Lig,,Turkey,False
2025-03-08,Antalyaspor,Rizespor,2,1,Super Lig,,Turkey,False
2025-03-08,Kayserispor,Başakşehir,3,1,Super Lig,,Turkey,False
2025-03-08,Trabzonspor,Hatayspor,1,2,Super Lig,,Turkey,False
2025-03-09,Alanyaspor,Galatasaray,1,2,Super Lig,,Turkey,False
2025-03-09,Eyüpspor,Konyaspor,2,1,Super Lig,,Turkey,False
2025-03-09,Samsunspor,Ad. Demirspor,3,2,Super Lig,,Turkey,False
2025-03-09,Sivasspor,Göztepe,3,1,Super Lig,,Turkey,False
2025-03-10,Beşiktaş,Gaziantep,1,2,Super Lig,,Turkey,False
2025-03-14,Galatasaray,Antalyaspor,4,0,Super Lig,,Turkey,False
2025-03-15,Başakşehir,Trabzonspor,0,3,Super Lig,,Turkey,False
2025-03-15,Gaziantep,Kayserispor,1,0,Super Lig,,Turkey,False
2025-03-15,Kasımpaşa,Alanyaspor,2,1,Super Lig,,Turkey,False
2025-03-15,Konyaspor,Beşiktaş,1,0,Super Lig,,Turkey,False
2025-03-16,Fenerbahçe,Samsunspor,0,0,Super Lig,,Turkey,False
2025-03-16,Göztepe,Eyüpspor,1,1,Super Lig,,Turkey,False
2025-03-16,Hatayspor,Sivasspor,3,2,Super Lig,,Turkey,False
2025-03-16,Rizespor,Bodrumspor,0,2,Super Lig,,Turkey,False
2025-03-28,Antalyaspor,Alanyaspor,2,1,Super Lig,,Turkey,False
2025-03-28,Bodrumspor,Fenerbahçe,2,4,Super Lig,,Turkey,False
2025-03-28,Kayserispor,Hatayspor,5,0,Super Lig,,Turkey,False
2025-03-28,Konyaspor,Gaziantep,1,0,Super Lig,,Turkey,False
2025-03-29,Beşiktaş,Galatasaray,2,1,Super Lig,,Turkey,False
2025-03-29,Samsunspor,Kasımpaşa,0,2,Super Lig,,Turkey,False
2025-03-29,Sivasspor,Ad. Demirspor,5,1,Super Lig,,Turkey,False
2025-03-29,Trabzonspor,Göztepe,1,1,Super Lig,,Turkey,False
2025-03-31,Eyüpspor,Başakşehir,1,3,Super Lig,,Turkey,False
2025-04-04,Ad. Demirspor,Kayserispor,0,2,Super Lig,,Turkey,False
2025-04-05,Antalyaspor,Samsunspor,2,1,Super Lig,,Turkey,False
2025-04-05,Başakşehir,Konyaspor,1,0,Super Lig,,Turkey,False
2025-04-05,Rizespor,Sivasspor,1,1,Super Lig,,Turkey,False
2025-04-06,Alanyaspor,Bodrumspor,0,1,Super Lig,,Turkey,False
2025-04-06,Fenerbahçe,Trabzonspor,4,1,Super Lig,,Turkey,False
2025-04-06,Hatayspor,Eyüpspor,0,1,Super Lig,,Turkey,False
2025-04-07,Göztepe,Gaziantep,1,1,Super Lig,,Turkey,False
2025-04-07,Kasımpaşa,Beşiktaş,1,1,Super Lig,,Turkey,False
2025-04-11,Samsunspor,Galatasaray,0,2,Super Lig,,Turkey,False
2025-04-12,Beşiktaş,Başakşehir,0,2,Super Lig,,Turkey,False
2025-04-12,Bodrumspor,Antalyaspor,0,0,Super Lig,,Turkey,False
2025-04-12,Konyaspor,Göztepe,1,0,Super Lig,,Turkey,False
2025-04-13,Gaziantep,Hatayspor,2,1,Super Lig,,Turkey,False
2025-04-13,Kayserispor,Kasımpaşa,1,0,Super Lig,,Turkey,False
2025-04-13,Sivasspor,Fenerbahçe,1,3,Super Lig,,Turkey,False
2025-04-13,Trabzonspor,Rizespor,2,0,Super Lig,,Turkey,False
2025-04-14,Eyüpspor,Ad. Demirspor,6,0,Super Lig,,Turkey,False
2025-04-18,Galatasaray,Bodrumspor,2,0,Super Lig,,Turkey,False
2025-04-18,Hatayspor,Konyaspor,2,3,Super Lig,,Turkey,False
2025-04-19,Ad. Demirspor,Trabzonspor,0,1,Super Lig,,Turkey,False
2025-04-19,Göztepe,Beşiktaş,1,1,Super Lig,,Turkey,False
2025-04-19,Kasımpaşa,Sivasspor,3,1,Super Lig,,Turkey,False
2025-04-20,Başakşehir,Gaziantep,2,1,Super Lig,,Turkey,False
2025-04-20,Fenerbahçe,Kayserispor,3,3,Super Lig,,Turkey,False
2025-04-20,Rizespor,Eyüpspor,1,0,Super Lig,,Turkey,False
2025-04-21,Alanyaspor,Samsunspor,1,0,Super Lig,,Turkey,False
2025-04-25,Beşiktaş,Hatayspor,5,1,Super Lig,,Turkey,False
2025-04-26,Bodrumspor,Samsunspor,1,2,Super Lig,,Turkey,False
2025-04-26,Gaziantep,Fenerbahçe,1,3,Super Lig,,Turkey,False
2025-04-26,Sivasspor,Antalyaspor,2,0,Super Lig,,Turkey,False
2025-04-27,Eyüpspor,Galatasaray,1,5,Super Lig,,Turkey,False
2025-04-27,Kayserispor,Rizespor,1,0,Super Lig,,Turkey,False
2025-04-27,Konyaspor,Ad. Demirspor,3,1,Super Lig,,Turkey,False
2025-04-27,Trabzonspor,Alanyaspor,4,3,Super Lig,,Turkey,False
2025-04-28,Göztepe,Başakşehir,4,1,Super Lig,,Turkey,False
2025-05-02,Antalyaspor,Konyaspor,1,0,Super Lig,,Turkey,False
2025-05-03,Alanyaspor,Kayserispor,1,1,Super Lig,,Turkey,False
2025-05-03,Galatasaray,Sivasspor,4,1,Super Lig,,Turkey,False
2025-05-03,Hatayspor,Başakşehir,2,4,Super Lig,,Turkey,False
2025-05-03,Rizespor,Gaziantep,2,0,Super Lig,,Turkey,False
2025-05-04,Ad. Demirspor,Göztepe,1,2,Super Lig,,Turkey,False
2025-05-04,Fenerbahçe,Beşiktaş,0,1,Super Lig,,Turkey,False
2025-05-04,Samsunspor,Eyüpspor,3,0,Super Lig,,Turkey,False
2025-05-05,Kasımpaşa,Trabzonspor,1,1,Super Lig,,Turkey,False
2025-05-09,Başakşehir,Fenerbahçe,1,4,Super Lig,,Turkey,False
2025-05-09,Gaziantep,Alanyaspor,0,1,Super Lig,,Turkey,False
2025-05-10,Eyüpspor,Kasımpaşa,0,3,Super Lig,,Turkey,False
2025-05-10,Konyaspor,Rizespor,2,1,Super Lig,,Turkey,False
2025-05-10,Trabzonspor,Galatasaray,0,2,Super Lig,,Turkey,False
2025-05-11,Beşiktaş,Ad. Demirspor,4,1,Super Lig,,Turkey,False
2025-05-11,Göztepe,Hatayspor,1,1,Super Lig,,Turkey,False
2025-05-11,Sivasspor,Bodrumspor,0,0,Super Lig,,Turkey,False
2025-05-12,Kayserispor,Antalyaspor,3,1,Super Lig,,Turkey,False
2025-05-17,Ad. Demirspor,Hatayspor,0,5,Super Lig,,Turkey,False
2025-05-18,Alanyaspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2025-05-18,Antalyaspor,Gaziantep,0,0,Super Lig,,Turkey,False
2025-05-18,Bodrumspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2025-05-18,Fenerbahçe,Eyüpspor,2,1,Super Lig,,Turkey,False
2025-05-18,Galatasaray,Kayserispor,3,0,Super Lig,,Turkey,False
2025-05-18,Kasımpaşa,Başakşehir,2,3,Super Lig,,Turkey,False
2025-05-18,Rizespor,Göztepe,6,3,Super Lig,,Turkey,False
2025-05-18,Samsunspor,Sivasspor,1,0,Super Lig,,Turkey,False
2025-05-24,Eyüpspor,Antalyaspor,2,1,Super Lig,,Turkey,False
2025-05-24,Gaziantep,Kasımpaşa,2,2,Super Lig,,Turkey,False
2025-05-24,Göztepe,Galatasaray,0,2,Super Lig,,Turkey,False
2025-05-25,Başakşehir,Ad. Demirspor,2,3,Super Lig,,Turkey,False
2025-05-25,Beşiktaş,Rizespor,1,2,Super Lig,,Turkey,False
2025-05-25,Kayserispor,Bodrumspor,1,1,Super Lig,,Turkey,False
2025-05-25,Konyaspor,Alanyaspor,1,2,Super Lig,,Turkey,False
2025-05-25,Trabzonspor,Samsunspor,2,2,Super Lig,,Turkey,False
2025-05-26,Hatayspor,Fenerbahçe,4,2,Super Lig,,Turkey,False
2025-05-30,Antalyaspor,Trabzonspor,0,2,Super Lig,,Turkey,False
2025-05-30,Galatasaray,Başakşehir,2,0,Super Lig,,Turkey,False
2025-05-30,Kasımpaşa,Göztepe,1,2,Super Lig,,Turkey,False
2025-05-31,Ad. Demirspor,Gaziantep,2,2,Super Lig,,Turkey,False
2025-05-31,Alanyaspor,Sivasspor,2,0,Super Lig,,Turkey,False
2025-05-31,Fenerbahçe,Konyaspor,2,1,Super Lig,,Turkey,False
2025-05-31,Rizespor,Hatayspor,5,2,Super Lig,,Turkey,False
2025-06-01,Bodrumspor,Beşiktaş,0,4,Super Lig,,Turkey,False
2025-06-01,Samsunspor,Kayserispor,2,1,Super Lig,,Turkey,False
2025-08-08,Gaziantep,Galatasaray,0,3,Super Lig,,Turkey,False
2025-08-09,Antalyaspor,Kasımpaşa,2,1,Super Lig,,Turkey,False
2025-08-09,Samsunspor,Gençlerbirliği,2,1,Super Lig,,Turkey,False
2025-08-10,Eyüpspor,Konyaspor,1,4,Super Lig,,Turkey,False
2025-08-10,Rizespor,Göztepe,0,3,Super Lig,,Turkey,False
2025-08-11,Trabzonspor,Kocaelispor,1,0,Super Lig,,Turkey,False
2025-08-15,Galatasaray,Karagümrük,3,0,Super Lig,,Turkey,False
2025-08-16,Alanyaspor,Rizespor,0,0,Super Lig,,Turkey,False
2025-08-16,Göztepe,Fenerbahçe,0,0,Super Lig,,Turkey,False
2025-08-16,Kocaelispor,Samsunspor,0,1,Super Lig,,Turkey,False
2025-08-17,Başakşehir,Kayserispor,1,1,Super Lig,,Turkey,False
2025-08-17,Beşiktaş,Eyüpspor,2,1,Super Lig,,Turkey,False
2025-08-17,Gençlerbirliği,Antalyaspor,0,1,Super Lig,,Turkey,False
2025-08-17,Konyaspor,Gaziantep,3,0,Super Lig,,Turkey,False
2025-08-18,Kasımpaşa,Trabzonspor,0,1,Super Lig,,Turkey,False
2025-08-22,Karagümrük,Göztepe,0,2,Super Lig,,Turkey,False
2025-08-23,Fenerbahçe,Kocaelispor,3,1,Super Lig,,Turkey,False
2025-08-23,Gaziantep,Gençlerbirliği,2,1,Super Lig,,Turkey,False
2025-08-24,Kayserispor,Galatasaray,0,4,Super Lig,,Turkey,False
2025-08-24,Trabzonspor,Antalyaspor,1,0,Super Lig,,Turkey,False
2025-08-25,Eyüpspor,Alanyaspor,2,1,Super Lig,,Turkey,False
2025-08-29,Göztepe,Konyaspor,1,1,Super Lig,,Turkey,False
2025-08-30,Antalyaspor,Karagümrük,1,2,Super Lig,,Turkey,False
2025-08-30,Galatasaray,Rizespor,3,1,Super Lig,,Turkey,False
2025-08-30,Kasımpaşa,Gaziantep,2,3,Super Lig,,Turkey,False
2025-08-30,Kocaelispor,Kayserispor,1,1,Super Lig,,Turkey,False
2025-08-31,Alanyaspor,Beşiktaş,2,0,Super Lig,,Turkey,False
2025-08-31,Başakşehir,Eyüpspor,0,0,Super Lig,,Turkey,False
2025-08-31,Gençlerbirliği,Fenerbahçe,1,3,Super Lig,,Turkey,False
2025-08-31,Trabzonspor,Samsunspor,1,1,Super Lig,,Turkey,False
2025-09-13,Beşiktaş,Başakşehir,2,1,Super Lig,,Turkey,False
2025-09-13,Eyüpspor,Galatasaray,0,2,Super Lig,,Turkey,False
2025-09-13,Karagümrük,Kasımpaşa,0,1,Super Lig,,Turkey,False
2025-09-13,Konyaspor,Alanyaspor,1,2,Super Lig,,Turkey,False
2025-09-13,Samsunspor,Antalyaspor,1,2,Super Lig,,Turkey,False
2025-09-14,Fenerbahçe,Trabzonspor,1,0,Super Lig,,Turkey,False
2025-09-14,Gaziantep,Kocaelispor,2,0,Super Lig,,Turkey,False
2025-09-14,Kayserispor,Göztepe,1,1,Super Lig,,Turkey,False
2025-09-15,Rizespor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2025-09-17,Fenerbahçe,Alanyaspor,2,2,Super Lig,,Turkey,False
2025-09-17,Karagümrük,Başakşehir,0,2,Super Lig,,Turkey,False
2025-09-17,Samsunspor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2025-09-19,Göztepe,Beşiktaş,3,0,Super Lig,,Turkey,False
2025-09-20,Antalyaspor,Kayserispor,1,1,Super Lig,,Turkey,False
2025-09-20,Gençlerbirliği,Eyüpspor,1,0,Super Lig,,Turkey,False
2025-09-20,Trabzonspor,Gaziantep,1,1,Super Lig,,Turkey,False
2025-09-21,Başakşehir,Alanyaspor,1,1,Super Lig,,Turkey,False
2025-09-21,Kasımpaşa,Fenerbahçe,1,1,Super Lig,,Turkey,False
2025-09-21,Kocaelispor,Rizespor,1,1,Super Lig,,Turkey,False
2025-09-21,Samsunspor,Karagümrük,3,2,Super Lig,,Turkey,False
2025-09-22,Galatasaray,Konyaspor,3,1,Super Lig,,Turkey,False
2025-09-24,Kayserispor,Beşiktaş,0,4,Super Lig,,Turkey,False
2025-09-26,Alanyaspor,Galatasaray,0,1,Super Lig,,Turkey,False
2025-09-27,Eyüpspor,Göztepe,0,0,Super Lig,,Turkey,False
2025-09-27,Gaziantep,Samsunspor,2,2,Super Lig,,Turkey,False
2025-09-27,Karagümrük,Trabzonspor,3,4,Super Lig,,Turkey,False
2025-09-28,Fenerbahçe,Antalyaspor,2,0,Super Lig,,Turkey,False
2025-09-28,Kayserispor,Gençlerbirliği,1,1,Super Lig,,Turkey,False
2025-09-28,Konyaspor,Başakşehir,2,1,Super Lig,,Turkey,False
2025-09-28,Rizespor,Kasımpaşa,1,2,Super Lig,,Turkey,False
2025-09-29,Beşiktaş,Kocaelispor,3,1,Super Lig,,Turkey,False
2025-10-03,Antalyaspor,Rizespor,2,5,Super Lig,,Turkey,False
2025-10-03,Trabzonspor,Kayserispor,4,0,Super Lig,,Turkey,False
2025-10-04,Galatasaray,Beşiktaş,1,1,Super Lig,,Turkey,False
2025-10-04,Gençlerbirliği,Alanyaspor,2,2,Super Lig,,Turkey,False
2025-10-04,Kocaelispor,Eyüpspor,1,0,Super Lig,,Turkey,False
2025-10-05,Göztepe,Başakşehir,1,0,Super Lig,,Turkey,False
2025-10-05,Karagümrük,Gaziantep,0,2,Super Lig,,Turkey,False
2025-10-05,Kasımpaşa,Konyaspor,1,1,Super Lig,,Turkey,False
2025-10-05,Samsunspor,Fenerbahçe,0,0,Super Lig,,Turkey,False
2025-10-18,Başakşehir,Galatasaray,1,2,Super Lig,,Turkey,False
2025-10-18,Beşiktaş,Gençlerbirliği,1,2,Super Lig,,Turkey,False
2025-10-18,Konyaspor,Kocaelispor,2,3,Super Lig,,Turkey,False
2025-10-18,Rizespor,Trabzonspor,1,2,Super Lig,,Turkey,False
2025-10-19,Alanyaspor,Göztepe,1,0,Super Lig,,Turkey,False
2025-10-19,Fenerbahçe,Karagümrük,2,1,Super Lig,,Turkey,False
2025-10-19,Gaziantep,Antalyaspor,3,2,Super Lig,,Turkey,False
2025-10-19,Kayserispor,Samsunspor,1,3,Super Lig,,Turkey,False
2025-10-20,Eyüpspor,Kasımpaşa,2,0,Super Lig,,Turkey,False
2025-10-22,Konyaspor,Beşiktaş,0,2,Super Lig,,Turkey,False
2025-10-22,Rizespor,Başakşehir,0,0,Super Lig,,Turkey,False
2025-10-24,Karagümrük,Kayserispor,2,2,Super Lig,,Turkey,False
2025-10-25,Kocaelispor,Alanyaspor,2,0,Super Lig,,Turkey,False
2025-10-25,Trabzonspor,Eyüpspor,2,0,Super Lig,,Turkey,False
2025-10-26,Antalyaspor,Başakşehir,0,4,Super Lig,,Turkey,False
2025-10-26,Galatasaray,Göztepe,3,1,Super Lig,,Turkey,False
2025-10-26,Gençlerbirliği,Konyaspor,1,2,Super Lig,,Turkey,False
2025-10-26,Kasımpaşa,Beşiktaş,1,1,Super Lig,,Turkey,False
2025-10-27,Gaziantep,Fenerbahçe,0,4,Super Lig,,Turkey,False
2025-10-27,Samsunspor,Rizespor,1,1,Super Lig,,Turkey,False
2025-10-31,Başakşehir,Kocaelispor,1,0,Super Lig,,Turkey,False
2025-11-01,Galatasaray,Trabzonspor,0,0,Super Lig,,Turkey,False
2025-11-01,Göztepe,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2025-11-02,Beşiktaş,Fenerbahçe,2,3,Super Lig,,Turkey,False
2025-11-02,Kayserispor,Kasımpaşa,3,2,Super Lig,,Turkey,False
2025-11-02,Konyaspor,Samsunspor,1,3,Super Lig,,Turkey,False
2025-11-03,Alanyaspor,Gaziantep,0,0,Super Lig,,Turkey,False
2025-11-03,Eyüpspor,Antalyaspor,0,1,Super Lig,,Turkey,False
2025-11-03,Rizespor,Karagümrük,1,0,Super Lig,,Turkey,False
2025-11-07,Gençlerbirliği,Başakşehir,2,1,Super Lig,,Turkey,False
2025-11-08,Antalyaspor,Beşiktaş,1,3,Super Lig,,Turkey,False
2025-11-08,Gaziantep,Rizespor,2,2,Super Lig,,Turkey,False
2025-11-08,Kasımpaşa,Göztepe,0,2,Super Lig,,Turkey,False
2025-11-08,Trabzonspor,Alanyaspor,1,1,Super Lig,,Turkey,False
2025-11-09,Fenerbahçe,Kayserispor,4,2,Super Lig,,Turkey,False
2025-11-09,Karagümrük,Konyaspor,2,0,Super Lig,,Turkey,False
2025-11-09,Kocaelispor,Galatasaray,1,0,Super Lig,,Turkey,False
2025-11-09,Samsunspor,Eyüpspor,1,0,Super Lig,,Turkey,False
2025-11-22,Eyüpspor,Karagümrük,1,1,Super Lig,,Turkey,False
2025-11-22,Galatasaray,Gençlerbirliği,3,2,Super Lig,,Turkey,False
2025-11-22,Kayserispor,Gaziantep,0,3,Super Lig,,Turkey,False
2025-11-23,Alanyaspor,Kasımpaşa,1,2,Super Lig,,Turkey,False
2025-11-23,Beşiktaş,Samsunspor,1,1,Super Lig,,Turkey,False
2025-11-23,Göztepe,Kocaelispor,0,0,Super Lig,,Turkey,False
2025-11-23,Rizespor,Fenerbahçe,2,5,Super Lig,,Turkey,False
2025-11-24,Başakşehir,Trabzonspor,3,4,Super Lig,,Turkey,False
2025-11-24,Konyaspor,Antalyaspor,0,0,Super Lig,,Turkey,False
2025-11-28,Kocaelispor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2025-11-29,Gaziantep,Eyüpspor,1,2,Super Lig,,Turkey,False
2025-11-29,Kasımpaşa,Başakşehir,1,3,Super Lig,,Turkey,False
2025-11-29,Rizespor,Kayserispor,0,1,Super Lig,,Turkey,False
2025-11-29,Trabzonspor,Konyaspor,3,1,Super Lig,,Turkey,False
2025-11-30,Antalyaspor,Göztepe,1,2,Super Lig,,Turkey,False
2025-11-30,Karagümrük,Beşiktaş,0,2,Super Lig,,Turkey,False
2025-12-01,Fenerbahçe,Galatasaray,1,1,Super Lig,,Turkey,False
2025-12-01,Samsunspor,Alanyaspor,1,1,Super Lig,,Turkey,False
2025-12-05,Galatasaray,Samsunspor,3,2,Super Lig,,Turkey,False
2025-12-06,Başakşehir,Fenerbahçe,1,1,Super Lig,,Turkey,False
2025-12-06,Eyüpspor,Kayserispor,1,1,Super Lig,,Turkey,False
2025-12-06,Konyaspor,Rizespor,1,1,Super Lig,,Turkey,False
2025-12-07,Gençlerbirliği,Karagümrük,3,0,Super Lig,,Turkey,False
2025-12-07,Göztepe,Trabzonspor,1,2,Super Lig,,Turkey,False
2025-12-07,Kocaelispor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2025-12-08,Alanyaspor,Antalyaspor,0,0,Super Lig,,Turkey,False
2025-12-08,Beşiktaş,Gaziantep,2,2,Super Lig,,Turkey,False
2025-12-12,Kasımpaşa,Gençlerbirliği,0,0,Super Lig,,Turkey,False
2025-12-13,Antalyaspor,Galatasaray,1,4,Super Lig,,Turkey,False
2025-12-13,Kayserispor,Alanyaspor,0,0,Super Lig,,Turkey,False
2025-12-13,Rizespor,Eyüpspor,3,0,Super Lig,,Turkey,False
2025-12-14,Gaziantep,Göztepe,0,1,Super Lig,,Turkey,False
2025-12-14,Karagümrük,Kocaelispor,1,1,Super Lig,,Turkey,False
2025-12-14,Samsunspor,Başakşehir,0,2,Super Lig,,Turkey,False
2025-12-14,Trabzonspor,Beşiktaş,3,3,Super Lig,,Turkey,False
2025-12-15,Fenerbahçe,Konyaspor,4,0,Super Lig,,Turkey,False
2025-12-19,Kocaelispor,Antalyaspor,2,1,Super Lig,,Turkey,False
2025-12-20,Beşiktaş,Rizespor,1,0,Super Lig,,Turkey,False
2025-12-20,Eyüpspor,Fenerbahçe,0,3,Super Lig,,Turkey,False
2025-12-20,Konyaspor,Kayserispor,1,1,Super Lig,,Turkey,False
2025-12-21,Alanyaspor,Karagümrük,2,0,Super Lig,,Turkey,False
2025-12-21,Galatasaray,Kasımpaşa,3,0,Super Lig,,Turkey,False
2025-12-21,Göztepe,Samsunspor,2,0,Super Lig,,Turkey,False
2025-12-22,Başakşehir,Gaziantep,5,1,Super Lig,,Turkey,False
2025-12-22,Gençlerbirliği,Trabzonspor,4,3,Super Lig,,Turkey,False
2026-01-17,Başakşehir,Karagümrük,2,1,Super Lig,,Turkey,False
2026-01-17,Galatasaray,Gaziantep,1,1,Super Lig,,Turkey,False
2026-01-18,Alanyaspor,Fenerbahçe,2,3,Super Lig,,Turkey,False
2026-01-18,Gençlerbirliği,Samsunspor,1,1,Super Lig,,Turkey,False
2026-01-18,Kasımpaşa,Antalyaspor,0,0,Super Lig,,Turkey,False
2026-01-18,Kocaelispor,Trabzonspor,1,2,Super Lig,,Turkey,False
2026-01-19,Beşiktaş,Kayserispor,1,0,Super Lig,,Turkey,False
2026-01-19,Göztepe,Rizespor,3,1,Super Lig,,Turkey,False
2026-01-19,Konyaspor,Eyüpspor,1,1,Super Lig,,Turkey,False
2026-01-23,Trabzonspor,Kasımpaşa,2,1,Super Lig,,Turkey,False
2026-01-24,Karagümrük,Galatasaray,1,3,Super Lig,,Turkey,False
2026-01-24,Kayserispor,Başakşehir,0,3,Super Lig,,Turkey,False
2026-01-24,Samsunspor,Kocaelispor,0,0,Super Lig,,Turkey,False
2026-01-25,Antalyaspor,Gençlerbirliği,2,1,Super Lig,,Turkey,False
2026-01-25,Fenerbahçe,Göztepe,1,1,Super Lig,,Turkey,False
2026-01-25,Gaziantep,Konyaspor,1,1,Super Lig,,Turkey,False
2026-01-25,Rizespor,Alanyaspor,1,1,Super Lig,,Turkey,False
2026-01-26,Eyüpspor,Beşiktaş,2,2,Super Lig,,Turkey,False
2026-01-30,Antalyaspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2026-01-30,Kasımpaşa,Samsunspor,0,1,Super Lig,,Turkey,False
2026-01-31,Alanyaspor,Eyüpspor,1,3,Super Lig,,Turkey,False
2026-01-31,Başakşehir,Rizespor,2,2,Super Lig,,Turkey,False
2026-01-31,Beşiktaş,Konyaspor,2,1,Super Lig,,Turkey,False
2026-01-31,Göztepe,Karagümrük,2,1,Super Lig,,Turkey,False
2026-02-01,Galatasaray,Kayserispor,4,0,Super Lig,,Turkey,False
2026-02-01,Gençlerbirliği,Gaziantep,2,1,Super Lig,,Turkey,False
2026-02-02,Kocaelispor,Fenerbahçe,0,2,Super Lig,,Turkey,False
2026-02-07,Karagümrük,Antalyaspor,1,0,Super Lig,,Turkey,False
2026-02-07,Samsunspor,Trabzonspor,0,3,Super Lig,,Turkey,False
2026-02-08,Beşiktaş,Alanyaspor,2,2,Super Lig,,Turkey,False
2026-02-08,Eyüpspor,Başakşehir,1,2,Super Lig,,Turkey,False
2026-02-08,Konyaspor,Göztepe,0,0,Super Lig,,Turkey,False
2026-02-08,Rizespor,Galatasaray,0,3,Super Lig,,Turkey,False
2026-02-09,Fenerbahçe,Gençlerbirliği,3,1,Super Lig,,Turkey,False
2026-02-09,Gaziantep,Kasımpaşa,2,1,Super Lig,,Turkey,False
2026-02-09,Kayserispor,Kocaelispor,1,2,Super Lig,,Turkey,False
2026-02-13,Antalyaspor,Samsunspor,3,1,Super Lig,,Turkey,False
2026-02-13,Galatasaray,Eyüpspor,5,1,Super Lig,,Turkey,False
2026-02-14,Alanyaspor,Konyaspor,2,1,Super Lig,,Turkey,False
2026-02-14,Gençlerbirliği,Rizespor,2,2,Super Lig,,Turkey,False
2026-02-14,Trabzonspor,Fenerbahçe,2,3,Super Lig,,Turkey,False
2026-02-15,Başakşehir,Beşiktaş,2,3,Super Lig,,Turkey,False
2026-02-15,Göztepe,Kayserispor,0,0,Super Lig,,Turkey,False
2026-02-15,Kocaelispor,Gaziantep,3,0,Super Lig,,Turkey,False
2026-02-16,Kasımpaşa,Karagümrük,3,2,Super Lig,,Turkey,False
2026-02-20,Rizespor,Kocaelispor,2,0,Super Lig,,Turkey,False
2026-02-21,Alanyaspor,Başakşehir,1,2,Super Lig,,Turkey,False
2026-02-21,Eyüpspor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2026-02-21,Konyaspor,Galatasaray,2,0,Super Lig,,Turkey,False
2026-02-22,Beşiktaş,Göztepe,4,0,Super Lig,,Turkey,False
2026-02-22,Gaziantep,Trabzonspor,1,2,Super Lig,,Turkey,False
2026-02-22,Karagümrük,Samsunspor,0,0,Super Lig,,Turkey,False
2026-02-22,Kayserispor,Antalyaspor,1,0,Super Lig,,Turkey,False
2026-02-23,Fenerbahçe,Kasımpaşa,1,1,Super Lig,,Turkey,False
2026-02-27,Başakşehir,Konyaspor,2,0,Super Lig,,Turkey,False
2026-02-27,Trabzonspor,Karagümrük,3,1,Super Lig,,Turkey,False
2026-02-28,Galatasaray,Alanyaspor,3,1,Super Lig,,Turkey,False
2026-02-28,Göztepe,Eyüpspor,0,0,Super Lig,,Turkey,False
2026-02-28,Kasımpaşa,Rizespor,0,3,Super Lig,,Turkey,False
2026-02-28,Kocaelispor,Beşiktaş,0,1,Super Lig,,Turkey,False
2026-03-01,Antalyaspor,Fenerbahçe,2,2,Super Lig,,Turkey,False
2026-03-01,Gençlerbirliği,Kayserispor,0,0,Super Lig,,Turkey,False
2026-03-01,Samsunspor,Gaziantep,0,0,Super Lig,,Turkey,False
2026-03-07,Başakşehir,Göztepe,2,1,Super Lig,,Turkey,False
2026-03-07,Beşiktaş,Galatasaray,0,1,Super Lig,,Turkey,False
2026-03-08,Fenerbahçe,Samsunspor,3,2,Super Lig,,Turkey,False
2026-03-08,Gaziantep,Karagümrük,1,1,Super Lig,,Turkey,False
2026-03-08,Konyaspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2026-03-08,Rizespor,Antalyaspor,1,0,Super Lig,,Turkey,False
2026-03-09,Alanyaspor,Gençlerbirliği,0,0,Super Lig,,Turkey,False
2026-03-09,Eyüpspor,Kocaelispor,0,1,Super Lig,,Turkey,False
2026-03-09,Kayserispor,Trabzonspor,1,3,Super Lig,,Turkey,False
2026-03-13,Antalyaspor,Gaziantep,1,4,Super Lig,,Turkey,False
2026-03-13,Karagümrük,Fenerbahçe,2,0,Super Lig,,Turkey,False
2026-03-14,Galatasaray,Başakşehir,3,0,Super Lig,,Turkey,False
2026-03-14,Göztepe,Alanyaspor,2,2,Super Lig,,Turkey,False
2026-03-14,Kocaelispor,Konyaspor,1,2,Super Lig,,Turkey,False
